# Media Audit Report

Generated at: 2026-03-12T10:43:53.221494+00:00

Read-only audit scope:
- SELECT queries only against Postgres.
- HTTP HEAD and GET probes only against Supabase Storage.
- No DB writes, no storage writes, no signed-url POSTs.

## SUMMARY

- total media objects: 834
- total media assets: 140
- total lesson media rows: 819
- total storage objects: 780
- missing files: 321 unique objects / 545 DB rows
- mime mismatches: 0
- 0 byte files: 0
- tiny files (<100 bytes): 39
- missing byte_size rows: 3
- invalid buckets: 0
- unsupported formats: 2
- orphaned files (storage without DB): 11
- DB references missing in storage: 545
- orphaned storage GB: 0.489
- DB-missing storage GB: 2.434
- total GB of garbage: 2.923
- orphaned vs valid storage: 1.41% orphaned / 98.59% referenced
- not-ready media_assets: 23

## WHY FILES APPEAR "UNSUPPORTED"

- image/webp is not in the supported playback set (2)
- Private buckets are validated with authenticated HEAD/GET requests. Signed URL POST generation was intentionally avoided to preserve read-only semantics.
- lesson_media.media_asset_id being null is often a legacy/object-backed row, not automatically a corruption case. (727)

## RELATION DIAGNOSTICS

- missing media_asset relations: 0
- missing media_object relations: 0
- lesson_media.media_asset_id null: 727
- missing course cover relations: 0
- unresolvable lesson_media rows: 0

## BROKEN MEDIA

| media_id | storage_path | bucket | reason | source_table |
| 465e1d44-922c-42b4-8ebc-29eee98813c5 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/2083bc27-316e-4119-8916-5f22727955f9/c009d3cb-2148-48ee-ae26-b119fda8fa79/audio/1cdb5725e2bd4af8bd89d799d92699e3.m4a | 400 | course-media | 2083bc27-316e-4119-8916-5f22727955f9/c009d3cb-2148-48ee-ae26-b119fda8fa79/audio/1cdb5725e2bd4af8bd89d799d92699e3.m4a | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 465e1d44-922c-42b4-8ebc-29eee98813c5 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/2083bc27-316e-4119-8916-5f22727955f9/c009d3cb-2148-48ee-ae26-b119fda8fa79/audio/1cdb5725e2bd4af8bd89d799d92699e3.m4a | 400 | course-media | 2083bc27-316e-4119-8916-5f22727955f9/c009d3cb-2148-48ee-ae26-b119fda8fa79/audio/1cdb5725e2bd4af8bd89d799d92699e3.m4a | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 5ef780d0-dc47-4fe8-901d-7e94b490f204 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/b7228672-ea61-4971-9ecd-bd3e6afabe3e/4621af5a-c5c5-4cf6-9824-8cd4a0b8be93/audio/f7fe80e134624ee5a259c836de42637d.mp3 | 400 | course-media | b7228672-ea61-4971-9ecd-bd3e6afabe3e/4621af5a-c5c5-4cf6-9824-8cd4a0b8be93/audio/f7fe80e134624ee5a259c836de42637d.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 5ef780d0-dc47-4fe8-901d-7e94b490f204 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/b7228672-ea61-4971-9ecd-bd3e6afabe3e/4621af5a-c5c5-4cf6-9824-8cd4a0b8be93/audio/f7fe80e134624ee5a259c836de42637d.mp3 | 400 | course-media | b7228672-ea61-4971-9ecd-bd3e6afabe3e/4621af5a-c5c5-4cf6-9824-8cd4a0b8be93/audio/f7fe80e134624ee5a259c836de42637d.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 542d97d8-d0d6-44bf-a01e-eca16f03dbbe | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/b7228672-ea61-4971-9ecd-bd3e6afabe3e/fa5bb9a8-0c53-4cc5-8548-4795f76f06bf/audio/a2e6dc6384e14831885b128165f8326c.mp3 | 400 | course-media | b7228672-ea61-4971-9ecd-bd3e6afabe3e/fa5bb9a8-0c53-4cc5-8548-4795f76f06bf/audio/a2e6dc6384e14831885b128165f8326c.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 542d97d8-d0d6-44bf-a01e-eca16f03dbbe | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/b7228672-ea61-4971-9ecd-bd3e6afabe3e/fa5bb9a8-0c53-4cc5-8548-4795f76f06bf/audio/a2e6dc6384e14831885b128165f8326c.mp3 | 400 | course-media | b7228672-ea61-4971-9ecd-bd3e6afabe3e/fa5bb9a8-0c53-4cc5-8548-4795f76f06bf/audio/a2e6dc6384e14831885b128165f8326c.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| c1462e19-2fc5-4205-a73d-ff8a45fc83c8 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/b7228672-ea61-4971-9ecd-bd3e6afabe3e/fa5bb9a8-0c53-4cc5-8548-4795f76f06bf/audio/db0ace0e0e624e5793d52d5ccb952da7.mp3 | 400 | course-media | b7228672-ea61-4971-9ecd-bd3e6afabe3e/fa5bb9a8-0c53-4cc5-8548-4795f76f06bf/audio/db0ace0e0e624e5793d52d5ccb952da7.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| c1462e19-2fc5-4205-a73d-ff8a45fc83c8 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/b7228672-ea61-4971-9ecd-bd3e6afabe3e/fa5bb9a8-0c53-4cc5-8548-4795f76f06bf/audio/db0ace0e0e624e5793d52d5ccb952da7.mp3 | 400 | course-media | b7228672-ea61-4971-9ecd-bd3e6afabe3e/fa5bb9a8-0c53-4cc5-8548-4795f76f06bf/audio/db0ace0e0e624e5793d52d5ccb952da7.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 8a984296-dfec-49eb-9f70-1bd917ef5e7f | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/b7228672-ea61-4971-9ecd-bd3e6afabe3e/4621af5a-c5c5-4cf6-9824-8cd4a0b8be93/audio/a45562cac5e941aea505b9f59fcc2bf4.mp3 | 400 | course-media | b7228672-ea61-4971-9ecd-bd3e6afabe3e/4621af5a-c5c5-4cf6-9824-8cd4a0b8be93/audio/a45562cac5e941aea505b9f59fcc2bf4.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 8a984296-dfec-49eb-9f70-1bd917ef5e7f | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/b7228672-ea61-4971-9ecd-bd3e6afabe3e/4621af5a-c5c5-4cf6-9824-8cd4a0b8be93/audio/a45562cac5e941aea505b9f59fcc2bf4.mp3 | 400 | course-media | b7228672-ea61-4971-9ecd-bd3e6afabe3e/4621af5a-c5c5-4cf6-9824-8cd4a0b8be93/audio/a45562cac5e941aea505b9f59fcc2bf4.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| c5c19c47-a9f3-4e9d-b52a-62cfaf1fe350 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/c55dcdd1-858f-4067-8865-fece7cd18fe2/4512488e-3fcd-4a83-b94d-84d05806b43f/audio/f79d3450dcb64d74814e40c12f556be8.mp3 | 400 | course-media | c55dcdd1-858f-4067-8865-fece7cd18fe2/4512488e-3fcd-4a83-b94d-84d05806b43f/audio/f79d3450dcb64d74814e40c12f556be8.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| c5c19c47-a9f3-4e9d-b52a-62cfaf1fe350 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/c55dcdd1-858f-4067-8865-fece7cd18fe2/4512488e-3fcd-4a83-b94d-84d05806b43f/audio/f79d3450dcb64d74814e40c12f556be8.mp3 | 400 | course-media | c55dcdd1-858f-4067-8865-fece7cd18fe2/4512488e-3fcd-4a83-b94d-84d05806b43f/audio/f79d3450dcb64d74814e40c12f556be8.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| d3bf2a83-12ce-4033-be62-e7d3b3eb2ddf | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/c55dcdd1-858f-4067-8865-fece7cd18fe2/ba6cdfaa-6687-4c2e-ae70-4cb723887c33/audio/0aa2b78cf6134f359e00a2ae6a142d0a.mp3 | 400 | course-media | c55dcdd1-858f-4067-8865-fece7cd18fe2/ba6cdfaa-6687-4c2e-ae70-4cb723887c33/audio/0aa2b78cf6134f359e00a2ae6a142d0a.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| d3bf2a83-12ce-4033-be62-e7d3b3eb2ddf | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/c55dcdd1-858f-4067-8865-fece7cd18fe2/ba6cdfaa-6687-4c2e-ae70-4cb723887c33/audio/0aa2b78cf6134f359e00a2ae6a142d0a.mp3 | 400 | course-media | c55dcdd1-858f-4067-8865-fece7cd18fe2/ba6cdfaa-6687-4c2e-ae70-4cb723887c33/audio/0aa2b78cf6134f359e00a2ae6a142d0a.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| cefc4f46-b2ac-4470-9c9e-d57192bf07bb | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/be6de80a-36ef-44f6-a92b-c5255b89d24e/d83c46c7-1f5c-45d7-830c-e2cde39d8146/audio/4907a078f5f24e1db3fcbed06523ef21.mp3 | 400 | course-media | be6de80a-36ef-44f6-a92b-c5255b89d24e/d83c46c7-1f5c-45d7-830c-e2cde39d8146/audio/4907a078f5f24e1db3fcbed06523ef21.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| cefc4f46-b2ac-4470-9c9e-d57192bf07bb | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/be6de80a-36ef-44f6-a92b-c5255b89d24e/d83c46c7-1f5c-45d7-830c-e2cde39d8146/audio/4907a078f5f24e1db3fcbed06523ef21.mp3 | 400 | course-media | be6de80a-36ef-44f6-a92b-c5255b89d24e/d83c46c7-1f5c-45d7-830c-e2cde39d8146/audio/4907a078f5f24e1db3fcbed06523ef21.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 8202caa6-2bfa-4a9f-b268-b66a70bcfa3b | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/be6de80a-36ef-44f6-a92b-c5255b89d24e/4a23ef8f-5877-4285-b97a-f0ee8a44e9f1/audio/c175333c0ea6485f97085c2c09500e4a.mp3 | 400 | course-media | be6de80a-36ef-44f6-a92b-c5255b89d24e/4a23ef8f-5877-4285-b97a-f0ee8a44e9f1/audio/c175333c0ea6485f97085c2c09500e4a.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 8202caa6-2bfa-4a9f-b268-b66a70bcfa3b | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/be6de80a-36ef-44f6-a92b-c5255b89d24e/4a23ef8f-5877-4285-b97a-f0ee8a44e9f1/audio/c175333c0ea6485f97085c2c09500e4a.mp3 | 400 | course-media | be6de80a-36ef-44f6-a92b-c5255b89d24e/4a23ef8f-5877-4285-b97a-f0ee8a44e9f1/audio/c175333c0ea6485f97085c2c09500e4a.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 1c591b21-ed19-402d-89cc-8150172050dc | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/be6de80a-36ef-44f6-a92b-c5255b89d24e/dfd5b358-2d10-48dc-99e6-c649043b2f0e/audio/5576f25e960d4007b4c9cbcd1d0384f5.mp3 | 400 | course-media | be6de80a-36ef-44f6-a92b-c5255b89d24e/dfd5b358-2d10-48dc-99e6-c649043b2f0e/audio/5576f25e960d4007b4c9cbcd1d0384f5.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 1c591b21-ed19-402d-89cc-8150172050dc | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/be6de80a-36ef-44f6-a92b-c5255b89d24e/dfd5b358-2d10-48dc-99e6-c649043b2f0e/audio/5576f25e960d4007b4c9cbcd1d0384f5.mp3 | 400 | course-media | be6de80a-36ef-44f6-a92b-c5255b89d24e/dfd5b358-2d10-48dc-99e6-c649043b2f0e/audio/5576f25e960d4007b4c9cbcd1d0384f5.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 623676d9-23c0-45b2-b4d5-ce2979e156a9 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/2083bc27-316e-4119-8916-5f22727955f9/ddbd0607-d4ce-4ace-b2b3-974434ab299f/audio/b325bfe9b920408f82b9f6e62bb3903a.mp3 | 400 | course-media | 2083bc27-316e-4119-8916-5f22727955f9/ddbd0607-d4ce-4ace-b2b3-974434ab299f/audio/b325bfe9b920408f82b9f6e62bb3903a.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 623676d9-23c0-45b2-b4d5-ce2979e156a9 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/2083bc27-316e-4119-8916-5f22727955f9/ddbd0607-d4ce-4ace-b2b3-974434ab299f/audio/b325bfe9b920408f82b9f6e62bb3903a.mp3 | 400 | course-media | 2083bc27-316e-4119-8916-5f22727955f9/ddbd0607-d4ce-4ace-b2b3-974434ab299f/audio/b325bfe9b920408f82b9f6e62bb3903a.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 9b8121ed-5010-4ee9-9bf6-a4bcde40fd25 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/2083bc27-316e-4119-8916-5f22727955f9/6afb2d27-4ac1-4c40-9967-4f0f62884ef6/audio/e11472e9ce7a4ae3816434477c9eed00.mp3 | 400 | course-media | 2083bc27-316e-4119-8916-5f22727955f9/6afb2d27-4ac1-4c40-9967-4f0f62884ef6/audio/e11472e9ce7a4ae3816434477c9eed00.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 9b8121ed-5010-4ee9-9bf6-a4bcde40fd25 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/2083bc27-316e-4119-8916-5f22727955f9/6afb2d27-4ac1-4c40-9967-4f0f62884ef6/audio/e11472e9ce7a4ae3816434477c9eed00.mp3 | 400 | course-media | 2083bc27-316e-4119-8916-5f22727955f9/6afb2d27-4ac1-4c40-9967-4f0f62884ef6/audio/e11472e9ce7a4ae3816434477c9eed00.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| b1a854f7-3ee8-4171-93f9-c9e79017daa3 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/2083bc27-316e-4119-8916-5f22727955f9/d691d3dc-7d08-4f05-a8a9-784497a4fd6c/audio/c4ebf63c1c104e84b4e4660a33239fc6.m4a | 400 | course-media | 2083bc27-316e-4119-8916-5f22727955f9/d691d3dc-7d08-4f05-a8a9-784497a4fd6c/audio/c4ebf63c1c104e84b4e4660a33239fc6.m4a | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| b1a854f7-3ee8-4171-93f9-c9e79017daa3 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/2083bc27-316e-4119-8916-5f22727955f9/d691d3dc-7d08-4f05-a8a9-784497a4fd6c/audio/c4ebf63c1c104e84b4e4660a33239fc6.m4a | 400 | course-media | 2083bc27-316e-4119-8916-5f22727955f9/d691d3dc-7d08-4f05-a8a9-784497a4fd6c/audio/c4ebf63c1c104e84b4e4660a33239fc6.m4a | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| b53268c6-c217-4578-9979-6fd0162b647a | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/2083bc27-316e-4119-8916-5f22727955f9/6afb2d27-4ac1-4c40-9967-4f0f62884ef6/audio/cdc8a24f852a4ae4bb1a65330f813970.m4a | 400 | course-media | 2083bc27-316e-4119-8916-5f22727955f9/6afb2d27-4ac1-4c40-9967-4f0f62884ef6/audio/cdc8a24f852a4ae4bb1a65330f813970.m4a | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| b53268c6-c217-4578-9979-6fd0162b647a | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/2083bc27-316e-4119-8916-5f22727955f9/6afb2d27-4ac1-4c40-9967-4f0f62884ef6/audio/cdc8a24f852a4ae4bb1a65330f813970.m4a | 400 | course-media | 2083bc27-316e-4119-8916-5f22727955f9/6afb2d27-4ac1-4c40-9967-4f0f62884ef6/audio/cdc8a24f852a4ae4bb1a65330f813970.m4a | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 5d929e29-b380-4db4-8762-6fa1eb0595cc | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/835cb790-c971-4401-9b0f-b3bcf0358b8e/c836a652-b36c-4677-8f74-97fae6657520/audio/d9d0c918472247c6a73ab197412b2ce7.mp3 | 400 | course-media | 835cb790-c971-4401-9b0f-b3bcf0358b8e/c836a652-b36c-4677-8f74-97fae6657520/audio/d9d0c918472247c6a73ab197412b2ce7.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 5d929e29-b380-4db4-8762-6fa1eb0595cc | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/835cb790-c971-4401-9b0f-b3bcf0358b8e/c836a652-b36c-4677-8f74-97fae6657520/audio/d9d0c918472247c6a73ab197412b2ce7.mp3 | 400 | course-media | 835cb790-c971-4401-9b0f-b3bcf0358b8e/c836a652-b36c-4677-8f74-97fae6657520/audio/d9d0c918472247c6a73ab197412b2ce7.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 5d72f71b-1d48-4ec7-af7c-18b2ef350e93 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/61fd67c1-e674-4d5c-9c56-2503f64d5a45/33893e59-7cc6-4797-bea1-b9358e1c8240/audio/4f6f6dd06d754f928c011f19a6cde586.mp3 | 400 | course-media | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/33893e59-7cc6-4797-bea1-b9358e1c8240/audio/4f6f6dd06d754f928c011f19a6cde586.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 5d72f71b-1d48-4ec7-af7c-18b2ef350e93 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/61fd67c1-e674-4d5c-9c56-2503f64d5a45/33893e59-7cc6-4797-bea1-b9358e1c8240/audio/4f6f6dd06d754f928c011f19a6cde586.mp3 | 400 | course-media | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/33893e59-7cc6-4797-bea1-b9358e1c8240/audio/4f6f6dd06d754f928c011f19a6cde586.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 7cc02023-603a-47d5-9b2f-fcef7cea2da4 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/61fd67c1-e674-4d5c-9c56-2503f64d5a45/33893e59-7cc6-4797-bea1-b9358e1c8240/audio/6e1a61c1bc6549b1acc8741c29f72fc7.mp3 | 400 | course-media | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/33893e59-7cc6-4797-bea1-b9358e1c8240/audio/6e1a61c1bc6549b1acc8741c29f72fc7.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 7cc02023-603a-47d5-9b2f-fcef7cea2da4 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/61fd67c1-e674-4d5c-9c56-2503f64d5a45/33893e59-7cc6-4797-bea1-b9358e1c8240/audio/6e1a61c1bc6549b1acc8741c29f72fc7.mp3 | 400 | course-media | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/33893e59-7cc6-4797-bea1-b9358e1c8240/audio/6e1a61c1bc6549b1acc8741c29f72fc7.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 3cf58703-204d-4b23-83bd-eca3b3d50c9b | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/61fd67c1-e674-4d5c-9c56-2503f64d5a45/9f8d8f17-f486-4465-a343-e3be2292f1bd/audio/6afdcdb579d443d486d5edc0200389a5.mp3 | 400 | course-media | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/9f8d8f17-f486-4465-a343-e3be2292f1bd/audio/6afdcdb579d443d486d5edc0200389a5.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 3cf58703-204d-4b23-83bd-eca3b3d50c9b | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/61fd67c1-e674-4d5c-9c56-2503f64d5a45/9f8d8f17-f486-4465-a343-e3be2292f1bd/audio/6afdcdb579d443d486d5edc0200389a5.mp3 | 400 | course-media | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/9f8d8f17-f486-4465-a343-e3be2292f1bd/audio/6afdcdb579d443d486d5edc0200389a5.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 9c73a590-a101-4d46-8f6a-0b4dfab6233a | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/61fd67c1-e674-4d5c-9c56-2503f64d5a45/063b6ad2-3fbc-4a20-a1fc-a0828aaf5694/audio/819ad1889dfd4fc28de60a95aba022e3.mp3 | 400 | course-media | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/063b6ad2-3fbc-4a20-a1fc-a0828aaf5694/audio/819ad1889dfd4fc28de60a95aba022e3.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 9c73a590-a101-4d46-8f6a-0b4dfab6233a | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/61fd67c1-e674-4d5c-9c56-2503f64d5a45/063b6ad2-3fbc-4a20-a1fc-a0828aaf5694/audio/819ad1889dfd4fc28de60a95aba022e3.mp3 | 400 | course-media | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/063b6ad2-3fbc-4a20-a1fc-a0828aaf5694/audio/819ad1889dfd4fc28de60a95aba022e3.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 66415511-d512-419a-b741-3adda8a7fc11 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/c55dcdd1-858f-4067-8865-fece7cd18fe2/ba6cdfaa-6687-4c2e-ae70-4cb723887c33/audio/65ff6b005c9e4ed1b041dda7f2534bf5.mp3 | 400 | course-media | c55dcdd1-858f-4067-8865-fece7cd18fe2/ba6cdfaa-6687-4c2e-ae70-4cb723887c33/audio/65ff6b005c9e4ed1b041dda7f2534bf5.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 66415511-d512-419a-b741-3adda8a7fc11 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/c55dcdd1-858f-4067-8865-fece7cd18fe2/ba6cdfaa-6687-4c2e-ae70-4cb723887c33/audio/65ff6b005c9e4ed1b041dda7f2534bf5.mp3 | 400 | course-media | c55dcdd1-858f-4067-8865-fece7cd18fe2/ba6cdfaa-6687-4c2e-ae70-4cb723887c33/audio/65ff6b005c9e4ed1b041dda7f2534bf5.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 3735b863-b5e1-482e-9078-5e67fa0df9eb | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/c55dcdd1-858f-4067-8865-fece7cd18fe2/4512488e-3fcd-4a83-b94d-84d05806b43f/audio/b14e9860aa1040dcafe7a76bbce02f7b.m4a | 400 | course-media | c55dcdd1-858f-4067-8865-fece7cd18fe2/4512488e-3fcd-4a83-b94d-84d05806b43f/audio/b14e9860aa1040dcafe7a76bbce02f7b.m4a | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 3735b863-b5e1-482e-9078-5e67fa0df9eb | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/c55dcdd1-858f-4067-8865-fece7cd18fe2/4512488e-3fcd-4a83-b94d-84d05806b43f/audio/b14e9860aa1040dcafe7a76bbce02f7b.m4a | 400 | course-media | c55dcdd1-858f-4067-8865-fece7cd18fe2/4512488e-3fcd-4a83-b94d-84d05806b43f/audio/b14e9860aa1040dcafe7a76bbce02f7b.m4a | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 6dbeb5f9-674e-4332-a287-d949d0fbbcac | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/be6de80a-36ef-44f6-a92b-c5255b89d24e/d83c46c7-1f5c-45d7-830c-e2cde39d8146/audio/51f16a9459ff490f91364eb21b35ed05.mp3 | 400 | course-media | be6de80a-36ef-44f6-a92b-c5255b89d24e/d83c46c7-1f5c-45d7-830c-e2cde39d8146/audio/51f16a9459ff490f91364eb21b35ed05.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 6dbeb5f9-674e-4332-a287-d949d0fbbcac | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/be6de80a-36ef-44f6-a92b-c5255b89d24e/d83c46c7-1f5c-45d7-830c-e2cde39d8146/audio/51f16a9459ff490f91364eb21b35ed05.mp3 | 400 | course-media | be6de80a-36ef-44f6-a92b-c5255b89d24e/d83c46c7-1f5c-45d7-830c-e2cde39d8146/audio/51f16a9459ff490f91364eb21b35ed05.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| c782084b-2860-48a4-a8b7-99e587aa9f9e | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/be6de80a-36ef-44f6-a92b-c5255b89d24e/4a23ef8f-5877-4285-b97a-f0ee8a44e9f1/audio/6a9c07f4c11443569c49f37c3a3b0c7b.mp3 | 400 | course-media | be6de80a-36ef-44f6-a92b-c5255b89d24e/4a23ef8f-5877-4285-b97a-f0ee8a44e9f1/audio/6a9c07f4c11443569c49f37c3a3b0c7b.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| c782084b-2860-48a4-a8b7-99e587aa9f9e | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/be6de80a-36ef-44f6-a92b-c5255b89d24e/4a23ef8f-5877-4285-b97a-f0ee8a44e9f1/audio/6a9c07f4c11443569c49f37c3a3b0c7b.mp3 | 400 | course-media | be6de80a-36ef-44f6-a92b-c5255b89d24e/4a23ef8f-5877-4285-b97a-f0ee8a44e9f1/audio/6a9c07f4c11443569c49f37c3a3b0c7b.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
